tweet,hashtags,timestamp,full_url,like_count,retweet_count,language,is_about_learning
"""#سدايا"" و "" #التعليم"" تُطلقان برنامج (مبرمجي ذكاء المستقبل) لتدريب معلمي الحاسب في الرياض وجدة والدمام

https://sada-tabuk.com/news/s/82323","['#سدايا', '#التعليم']",21/08/2023,https://x.com/sadatabuk/status/1693646901856399733,0,0,ar,True
"""سدايا"" و ""التعليم"" تُطلقان برنامج مبرمجي ذكاء المستقبل لتدريب معلمي الحاسب في الرياض وجدة والدمام

#الإخبارية",['#الإخبارية'],21/08/2023,https://x.com/alekhbariyaNews/status/1693646113700483415,1,0,ar,True
"مع عودة الدراسة في بعض البلدان واقترابها في أخرى.. 6 أدوات ذكاء اصطناعي ستساعد المعلم والطالب في الكثير من المهام.. فما هي؟
https://fifreedomtoday.com/%d9%85%d8%b9-%d8%b9%d9%88%d8%af%d8%a9-%d8%a7%d9%84%d8%af%d8%b1%d8%a7%d8%b3%d8%a9-%d8%aa%d8%b9%d8%b1%d9%91%d9%81-%d8%a5%d9%84%d9%89-6-%d9%85%d9%86-%d8%a3%d9%81%d8%b6%d9%84-%d8%a3%d8%af%d9%88%d8%a7/…
#Education #AI #BackToStudy #fifreedomtoday
#التعليم #الذكاء_الاصطناعي  #عودة_الدراسة","['#Education', '#AI', '#BackToStudy', '#fifreedomtoday', '#التعليم', '#الذكاء_الاصطناعي', '#عودة_الدراسة']",20/08/2023,https://x.com/fifreedomtoday/status/1693276704360292450,0,0,ar,True
"""سدايا"" ووزارة التعليم تتيحان التسجيل في برنامج مبرمجي ذكاء المستقبل لتدريب 5 آلاف طالب وطالبة بمرحلتي المتوسطة والثانوية.
http://spa.gov.sa/47660a7380b
#واس_علمي",['#واس_علمي'],19/08/2023,https://x.com/MOE_JDH_33_1082/status/1692859195446505540,0,0,ar,True
"عام / ""سدايا"" ووزارة التعليم تتيحان التسجيل في برنامج مبرمجي ذكاء المستقبل لتدريب 5 آلاف طالب وطالبة بمرحلتي المتوسطة والثانوية http://spa.gov.sa/link/Q4TZ عبر 
@SPAregions
 
للتسجيل 
https://sdaia.gov.sa/ar/Sectors/academy/Pages/student.aspx…",[],19/08/2023,https://x.com/Ahmad48353925/status/1692720221008593158,0,1,ar,True
أنت متخيل إن في منظومة حاربت تطوير التعليم والنهاردة بيعملوا ريتويت واو السعودية هتدرس للأطفال في إبتدائي علوم ذكاء اصطناعي وفضاء وميكاترونيكس وبيج داتا مع إن هو هو اللي لطم وصرخ عشان حطينا شوية مبادئ في تكنولوجيا الاتصالات ونظم المعلومات في رابعة ابتدائي وعمل مندبة من سنتين !,[],18/08/2023,https://x.com/ahmeedmaka/status/1692546482581156180,291,77,ar,True
"#من_السعودية | تسعى هيئة البيانات والذكاء الاصطناعي وبالتعاون مع وزارة التعليم إلى إطلاق برنامج ""مبرمجي ذكاء المستقبل""؛ لبناء جيل قادر على خوض تحديات المستقبل. 

د. فهد الأحمري.",['#من_السعودية'],18/08/2023,https://x.com/saudiatv/status/1692483464967442840,14,9,ar,True
"سدايا"" ووزارة التعليم تتيحان التسجيل في برنامج مبرمجي ذكاء المستقبل لتدريب 5 آلاف طالب وطالبة بمرحلتي المتوسطة والثانوية.",[],17/08/2023,https://x.com/MOE_EPR_04_0243/status/1692038296753360914,4,0,ar,True
"عاجل:

""#سدايا"" و #وزارة_التعليم تتيحان التسجيل في برنامج مبرمجي ذكاء المستقبل؛ لتدريب 5 آلاف طالب وطالبة بمرحلتي المتوسطة والثانوية.","['#سدايا', '#وزارة_', 'التعليم']",16/08/2023,https://x.com/ma3akom_jeddah/status/1691799404963909682,0,1,ar,True
"الهيئة السعودية للبيانات والذكاء الاصطناعي #سدايا بالتعاون مع وزارة التعليم تُعلن عن فتح باب التسجيل في برنامج مبرمجي ذكاء المستقبل ""عن بُعد"" لتدريب 5 آلاف طالب وطالبة ضمن المرحلة الأولى من البرنامج الذي يستهدف تدريب 30 ألف طالب وطالبة من مرحلتي المتوسط والثانوية في مراحل قادمة",['#سدايا'],16/08/2023,https://x.com/Tuwaiq_2030/status/1691757039393939594,2,3,ar,True
"#سدايا و #وزارة_التعليم تتيحان التسجيل في برنامج مبرمجي ذكاء المستقبل لتدريب 5 آلاف طالب وطالبة بمرحلتي المتوسطة والثانوية.
التفاصيل :","['#سدايا', '#وزارة_', 'التعليم']",16/08/2023,https://x.com/univ_bbh/status/1691748767702102080,2,0,ar,True
"""سدايا"" ووزارة التعليم تتيحان التسجيل في برنامج مبرمجي ذكاء المستقبل لتدريب 5 آلاف طالب وطالبة بمرحلتي المتوسطة والثانوية.
⁦ ⁩",[],16/08/2023,https://x.com/ameerah_s_z/status/1691747438422380582,4,2,ar,True
"صحيفة عيون الإلكترونية :: (سدايا) ووزارة التعليم تتيحان التسجيل في برنامج مبرمجي ذكاء المستقبل لتدريب 5 آلاف طالب وطالبة بمرحلتي المتوسطة والثانوية
@SPAregions
 https://oyoungazette.net/show_news.php?id=39094…",[],16/08/2023,https://x.com/oyoungazette/status/1691708468409802783,0,0,ar,True
"فتح التسجيل لبرنامج مبرمجي ذكاء المستقبل، المقدمة من الهيئة السعودية للبيانات والذكاء الاصطناعي (سدايا) بالتعاون مع وزارة التعليم للطلاب والطالبات من مرحلة الثالث متوسط والثانوية فرصة ماتتفوت
https://sdaia.gov.sa/ar/Sectors/academy/Pages/student.aspx…",[],16/08/2023,https://x.com/8laro/status/1691670316685078679,1,0,ar,True
" #سدايا ووزارة #التعليم تتيحان التسجيل في برنامج مبرمجي ذكاء المستقبل لتدريب 5 آلاف طالب وطالبة بمرحلتي المتوسطة والثانوية.
https://ghrannews.com/336749/","['#سدايا', '#التعليم']",15/08/2023,https://x.com/ghranchannel/status/1691530140872798208,0,1,ar,True
"""سدايا"" و وزارة التعليم تتيحان التسجيل في برنامج مبرمجي ذكاء المستقبل لتدريب 5 آلاف طالب وطالبة بمرحلتي المتوسطة والثانوية.
http://spa.gov.sa/47660a7380b
#سدايا 
#مبرمج_المستقبل","['#سدايا', '#مبرمج_المستقبل']",15/08/2023,https://x.com/500Z0/status/1691515976792018945,1,0,ar,True
"""سدايا"" و وزارة التعليم تتيحان التسجيل في برنامج مبرمجي ذكاء المستقبل لتدريب 5000 طالب و طالبة بمرحلتي المتوسطة و الثانوية.",[],15/08/2023,https://x.com/saudistuff/status/1691512278485442560,4,1,ar,True
"رسميًا:

أعلنت الهيئة السعودية للبيانات والذكاء الاصطناعي ""سدايا"" بالتعاون مع وزارة التعليم عن فتح باب التسجيل في برنامج مبرمجي ذكاء المستقبل ""عن بُعد"" لتدريب 5 آلاف طالب وطالبة ضمن المرحلة الأولى من البرنامج الذي يستهدف تدريب 30 ألف طالب وطالبة من مرحلتي المتوسط والثانوية في",[],15/08/2023,https://x.com/newsnow4eco/status/1691511509703159808,252,57,ar,True
"عاجل:

""سدايا"" ووزارة التعليم تتيحان التسجيل في برنامج مبرمجي ذكاء المستقبل؛ لتدريب 5 آلاف طالب وطالبة بمرحلتي المتوسطة والثانوية.",[],15/08/2023,https://x.com/MOE_RYH_17_0076/status/1691511242995687427,0,0,ar,True
"""سدايا"" ووزارة التعليم تتيحان التسجيل في برنامج مبرمجي ذكاء المستقبل لتدريب 5 آلاف طالب وطالبة بمرحلتي المتوسطة والثانوية.
https://spa.gov.sa/47660a7380b
#واس_علمي",['#واس_علمي'],15/08/2023,https://x.com/SPA_sci/status/1691483497192476672,876,2680,ar,True
"""#سدايا"" ووزارة التعليم تتيحان التسجيل في برنامج مبرمجي ذكاء المستقبل لتدريب 5 آلاف طالب وطالبة بمرحلتي المتوسطة والثانوية",['#سدايا'],15/08/2023,https://x.com/KSA24/status/1691483062872289281,20,5,ar,True
"أعلنت الهيئة السعودية للبيانات والذكاء الاصطناعي (سدايا) عن فتح باب التسجيل في برنامج (مبرمجي ذكاء المستقبل) لمعلمي ومعلمات الحاسب الآلي بنسخته الحضورية لعام 2023م في كل من : الرياض، وجدة، والدمام، وذلك بالتعاون مع وزارة التعليم.
للتسجيل 
https://sdaia.gov.sa/ar/Sectors/academy/Pages/teacher.aspx…",[],15/08/2023,https://x.com/abo_wadel/status/1691478520889802752,12,2,ar,True
"ملامح مستقبل التعليم
ذكاء اصطناعي للمعلمين

http://eduaide.ai

موقع يقدم مجموعة من الأدوات المهمة للمعلمين، وتتمثل في الآتي:",[],26/07/2023,https://x.com/Fjj_y0/status/1684307054008082438,1,0,ar,True
" ملامح مستقبل التعليم
 ذكاء اصطناعي للمعلمين

http://eduaide.ai

 موقع يقدم مجموعة من الأدوات المهمة للمعلمين، وتتمثل في الآتي:
@smalkalbani",[],25/07/2023,https://x.com/KhaledHammadi32/status/1683890972004843543,1,0,ar,True
جميع الموسوعات والقواميس بأنواعها تحفظ ذكاءً ساكنًا، مع وجود البرمجيات وآلياتها التفاعلية تنتقل من الساكن للتفاعلي. وهكذا هي قبل وبعد الذكاء الاصطناعي. هذا يؤكد بأن التعليم لا يغير العالم، بل يغير الإنسان، والإنسان هو من يغير العالم.. في تقديري,[],24/07/2023,https://x.com/najijaber7/status/1683381538451345408,0,0,ar,True
"الذكاء الأصطناعي نعمة من نعم الله 
الذكاء الأصطناعي هو ببساطة محاولة لمحاكاه القدرات البشرية في التعليم و التفكير و التصرف في المواقف المختلفة
فلذلك سمي ذكاء إصطناعي (أي من صنع البشر).
 ""ما هو الذكاء الأصطناعي "" by قناة ناصر https://podcasters.spotify.com/pod/show/nasser-m-tabook/episodes/ep-e26s104/a-aa47to6…",[],12/07/2023,https://x.com/nmTabook/status/1679138979952709632,0,0,ar,True
"#فيديو: #أ_ي_للذكاء .. أول مقياس رقمي تفاعلي للذكاء عالميًا، أطلق بإنجاز سعودي.

(ألف ياء - المقياس الرقمي للذكاء)؛ لقياس مستوى ذكاء أبنائنا الطلبة والكشف عن الموهوبين، والتعرف على اضطرابات التعلم والذاكرة والانتباه واللغة، والتشخيص الإكلينيكي والتوحد، باستخدام أحدث المعايير","['#فيديو', '#أ_ي_للذكاء']",09/07/2023,https://x.com/EtecKsa/status/1678130514002075648,106,71,ar,True
"وداعاً لعروض البوربوينت التقليدية
الذكاء الاصطناعي + عروض بوربوينت = ابداع وسهولة
خدمة مميزة وجديدة  التطور الطبيعي للعروض التقليدية وتوفر ذكاء اصطناعي + قوالب جاهزه وتفاعلية بالعشرات + تصميم سهل ومميز وجميل لكل عروضك في العمل،المشاريع،التعليم..
http://beautiful.ai",[],05/07/2023,https://x.com/hamdi_taheef/status/1676685278285643776,1,0,ar,True
"6 فوائد لاستخدام ChatGPT في التعليم

#تريندز #معرفة #ذكاء_اصطناعي #التعليم #ChatGPT","['#تريندز', '#معرفة', '#ذكاء', '_اصطناعي', '#التعليم', '#ChatGPT']",30/06/2023,https://x.com/TrendsRA/status/1674719723332726784,6,2,ar,True
أشاهد محاضرة خاصة الآن عن نموذج ذكاء اصطناعي جديد يخدم مجال التعليم فقط. يقولون أن نسبة دقة معلومات النموذج هذا سيكون 99% بعكس دراسات تشير أن GPT-4 حالياً يفبرك نحو 20% من المعلومات التي يقدمها!,[],29/06/2023,https://x.com/alfarhan/status/1674451389047615489,44,4,ar,True
بعد اثناعشر عامًا من الآن سيتغير العالم كليتًا هذا ما يتوقعه الخبراء والبحاثة في أرقى الجامعات: التربية والتعليم سيتغير شكلها وكافة مخرجاتها. هارفرد مثلا لديها ذكاء خاص بها ليجعل التعليم استاذ/طالب. شكل الجريمة سيتغير جدًا (الله يستر). الطب،  العلوم، العائلة، التجارة وغيرها كثير.,[],26/06/2023,https://x.com/wamda/status/1673383767275085839,0,0,ar,True
"فى برنامج ذكاء صناعي OCI-Vision 
خاص بالصور اخترعه شاب غربى 
ليفيد البشريه فى عمليات البحث عن المنتجات  والتعرف على النصوص المكتوبة و فى عمليات البيع ..ووالخ
وتم دعم البرنامج بشكل مجانى فقط لدول العالم الثالث للمساهمة فى التعليم 
حتى وصل لرجال العرب ال
فقرروا يستخدموه ",[],23/06/2023,https://x.com/Elkabera2/status/1672105873760452611,0,0,ar,True
"فى برنامج ذكاء صناعي OCI-Vision 

خاص بالصور اخترعه شاب غربى 
ليفيد البشريه فى عمليات البحث عن المنتجات بالصور والتعرف على النصوص المكتوبة و فى عمليات البيع ....ووووالخ

وتم دعم البرنامج بشكل مجانى فقط لدول العالم الثالث للمساهمة فى التعليم 
حتى وصل لرجال الشرق الاو سخ ( خير امة",[],22/06/2023,https://x.com/karimGahin1/status/1672025403744034827,1483,211,ar,True
٢- التعليم: يمكن استخدام الذكاء الاصطناعي لتخصيص التعليم لكل طالب، وتقديم مواد تعليمية متكيفة وفقًا لاحتياجات الطالب الفردية,[],22/06/2023,https://x.com/smart_tech_ksa/status/1671890388972609540,0,1,ar,True
"منتدى جامعة قطر يستكشف استخدام الذكاء الاصطناعي في التعليم العالي. 
@QatarUniversity
 

https://buff.ly/3NhLEJ6 

#ذکاء_اصطناعي #الذكاء_الاصطناعي #تقنية","['#ذکاء', '_اصطناعي', '#الذكاء_الاصطناعي', '#تقنية']",19/06/2023,https://x.com/thaka_io/status/1670784427700494338,1,0,ar,True
"تم بحمد الله اجتيازي بتفوق وترشيحي كمدرب للبرنامج التدريبي #مبرمجي_ذكاء_المستقبل والذي أقامته الهيئة السعودية للبيانات والذكاء الاصطناعي #سدايا بالتعاون مع #وزارة_التعليم وشركة #سينس_تايم الصينية 
تجربة جميلة ومتفردة من نوعها .. 
#مبرمجي_المستقبل","['#مبرمجي_', 'ذكاء', '_المستقبل', '#سدايا', '#وزارة_', 'التعليم', '#سينس_تايم', '#مبرمجي_المستقبل']",16/06/2023,https://x.com/Mema_408/status/1669519027830497280,0,0,ar,True
كلاسيرا تطلق قمة أنوكسيرا العالمية في الأردن لمناقشة آفاق التعلم في عصر الذكاء الاصطناعي (صور) | مدار الساعة #مدار_الساعة #الاردن #الأردن  ##تقنيات_التعليم #ذكاء_اصطناعي  https://alsaa.net/article/243439,"['#مدار_الساعة', '#الاردن', '#الأردن', '#تقنيات_', 'التعليم', '#ذكاء', '_اصطناعي']",14/06/2023,https://x.com/alsaa_news/status/1668914738355396612,0,0,ar,True
"سارع لتسجيل ابنك/ابنتك في المعسكر التكنولوجي الخامس حيث يعود إليكم بالكثير من الاثارة و التعليم و الترفيه (تقنيات حديثة  / ذكاء اصطناعي / مواقع  / تصميم / رسم ).
 سيقام في كلية التربية بجامعة السلطان قابوس ابتداءً من تاريخ ١٨ -٢١ من شهر يونيو",[],13/06/2023,https://x.com/SQU_ETG/status/1668613830128148481,7,8,ar,True
ماذا يحدث عندما يكون الذكاء الاصطناعي أكثر ذكاءً من المعلم؟ الذكاء الاصطناعي ودور المعلم في التعليم - ClassPoint Blog,[],06/06/2023,https://x.com/mony01660/status/1666009504180236290,4,1,ar,True
ثم ناقش الملتقى موضوع #الذكاء_الاصطناعي_التوليدي في قطاع التعليم والقطاع الأكاديمي عبر جلسة حوارية استضاف فيها أعضاء هيئة التدريس في جامعة الملك سعود وخبراء التقنية في #سدايا وخبراء التعليم في هيئة تقويم التعليم والتدريب.,"['#الذكاء_الاصطناعي_التوليدي', '#سدايا']",01/06/2023,https://x.com/THAKAA_SA/status/1664364888091680768,0,2,ar,True
ثم قدم المشرف العام على البحوث والبيانات في هيئة تقويم التعليم والتدريب أ.د نياف الجابري إطار علمي مقترح لتطبيق #الذكاء_الاصطناعي_التوليدي في قطاع التعليم.,['#الذكاء_الاصطناعي_التوليدي'],01/06/2023,https://x.com/THAKAA_SA/status/1664363431493791745,0,2,ar,True
تحت رعاية معالي رئيس جامعة الملك سعود وبالتعاون مع الهيئة السعودية للبيانات والذكاء الاصطناعي #سدايا وهيئة تقويم التعليم والتدريب، اختتمت اليوم أعمال ملتقى #الذكاء_الاصطناعي_التوليدي في التعليم.,"['#سدايا', '#الذكاء_الاصطناعي_التوليدي']",01/06/2023,https://x.com/THAKAA_SA/status/1664355464144904196,9,5,ar,True
شارك عدد من خبراء مجالي البيانات والذكاء الاصطناعي في ملتقى الذكاء الاصطناعي التوليدي في التعليم تحت رعاية مدير #جامعة_الملك_سعود وبالتعاون مع #سدايا، واستعرضوا تأثير الذكاء الاصطناعي التوليدي في قطاع التعليم . #الذكاء_الاصطناعي_التوليدي,"['#جامعة_الملك_سعود', '#سدايا', '#الذكاء_الاصطناعي_التوليدي']",01/06/2023,https://x.com/THAKAA_SA/status/1664243027718688771,5,2,ar,True
"بالتعاون مع وزارة التعليم
@moe_gov_sa
#سدايا تؤهل +1500 معلم ومعلمة حاسب آلي في مجالي البيانات والذكاء الاصطناعي لتدريب +30 ألف طالب وطالبة في التعليم العام في برنامج (مبرمجي ذكاء المستقبل).",['#سدايا'],31/05/2023,https://x.com/DrEngMohiddin/status/1664026044569927682,1,1,ar,True
"هنالك العديد من التحديات والفرص في تطبيقات #الذكاء_الاصطناعي_التوليدي في التعليم، ندعوكم لحضور ملتقى #الذكاء_الاصطناعي_التوليدي والتعرف على هذه التحديات غداً الخميس الموافق 1 يونيو من الساعة 1-3 مساءً في قاعة الدرعية مبنى 17.

التسجيل عبر الرابط:

https://forms.office.com/r/Qjbdcx5249","['#الذكاء_الاصطناعي_التوليدي', '#الذكاء_الاصطناعي_التوليدي']",31/05/2023,https://x.com/THAKAA_SA/status/1663866711295107072,3,3,ar,True
"تحت رعاية معالي رئيس #جامعة_الملك_سعود ندعوكم لحضور #ملتقى_الذكاء_الاصطناعي_التوليدي في التعليم وبالتعاون مع #الهيئة_السعودية_للبيانات_والذكاء_الاصطناعي (#سدايا) وذلك غداً الخميس الموافق 1 يونيو من الساعة 1-3 مساءً في قاعة الدرعية مبنى 17.
#ذكاء","['#جامعة_الملك_سعود', '#ملتقى_الذكاء_الاصطناعي_التوليدي', '#الهيئة_السعودية_للبيانات_والذكاء_الاصطناعي', '#سدايا', '#ذكاء']",31/05/2023,https://x.com/THAKAA_SA/status/1663863957809950722,6,3,ar,True
"#سدايا بالتعاون مع وزارة التعليم 
@moe_gov_sa
 #سدايا تؤهل +1500 معلم ومعلمة حاسب آلي في مجالي البيانات والذكاء الاصطناعي لتدريب +30 ألف طالب وطالبة في التعليم العام في برنامج (مبرمجي ذكاء المستقبل).","['#سدايا', '#سدايا']",30/05/2023,https://x.com/moltqa_saudia/status/1663539116166742020,2,50,ar,True
#اضواء_الوطن | بالتعاون مع وزارة التعليم.. #سدايا تؤهل +1500 معلم ومعلمة حاسب آلي في مجالي البيانات والذكاء الاصطناعي لتدريب +30 ألف طالب وطالبة في التعليم العام في برنامج (مبرمجي ذكاء المستقبل).,"['#اضواء_الوطن', '#سدايا']",29/05/2023,https://x.com/adwaalwatan/status/1663234162613010459,1,0,ar,True
"بالتعاون مع وزارة التعليم 
@moe_gov_sa
 #سدايا تؤهل +1500 معلم ومعلمة حاسب آلي في مجالي البيانات والذكاء الاصطناعي لتدريب +30 ألف طالب وطالبة في التعليم العام في برنامج (مبرمجي ذكاء المستقبل).",['#سدايا'],29/05/2023,https://x.com/SDAIA_SA/status/1663168644396859396,170,257,ar,True
"ثورة الذكاء الاصطناعي تهز التعليم 
منذ أن ظهر تشات جي بي تي -برنامج ذكاء اصطناعي قوي ومتاح مجانا وقادر على كتابة ردود معقدة حسب الطلب- العام الماضي، أثار تكهنات شديدة حول التداعيات طويلة الأجل على مجموعة من الصناعات والأنشطة.

لكن لم يكن تأثيره محسوسا بسرعة في أي مجال أكثر من",[],28/05/2023,https://x.com/saudiinfocus/status/1662853222183104519,0,0,ar,True
"الطالب يحتاج التلقين ، و 
التعليم التقْليدي في مرْحلة المدرسة ، و لا يحتاج ذكاء اصْطناعي - وهو ذكاء مؤقَّت ! - .
في المرحلة الجامعيّة الطالب يحتاح التوجيه للبحث ، و التفكير . الطالب الجامعي يحتاج الثورة الرقميّة ، و الذكاء الاصطناعي في تحصيله العلمي .",[],26/05/2023,https://x.com/Khluwi60/status/1662065989305901057,1,0,ar,True
رابط واحد، لأكثر من 150 تطبيق ذكاء اصطناعي لدعم التعليم ، يعد بحق أكبر دليل لأدوات الذكاء الاصطناعي، يتم تحديثه يوميًا، استخدم أي أداة بسهولة بمجرد اختيارها:,[],25/05/2023,https://x.com/nasr7373/status/1661688837846777857,0,0,ar,True
"منقول من الواتس:
بالتعاون بين #سدايا و #وزارة_التعليم
برنامج (مبرمجي ذكاء المستقبل )
دورات مجانيه عن بُعد باللغتين العربية والانجليزية لطلاب وطالبات المرحلة المتوسطة والثانوية المهتمين بالتعرف على مجال #الذكاء_الاصطناعي
تقدم الدورات من قِبل معلمين مؤهلين في المجال لمدة اسبوعين","['#سدايا', '#وزارة_', 'التعليم', '#الذكاء_الاصطناعي']",16/05/2023,https://x.com/DrNasserAlzayed/status/1658378354976780291,3,3,ar,True
يبارك مكتب التعليم بحلي للمعلمة فائزة ابراهيم الزاحمي من مدرسة ثانوية حفصة بنت عمر بمناسبة اجتيازها البرنامج التدريبي مبرمجي ذكاء المستقبل المقدم من الهيئة السعودية للبيانات والذكاء الاصطناعي بالتعاون مع #وزارة_التعليم بمعدل ٤٠ساعة تدريبية #تعليم_القنفذة,"['#وزارة_', 'التعليم', '#تعليم_القنفذة']",15/05/2023,https://x.com/MOE_QNF_02/status/1658029302053498881,7,4,ar,True
"تقدر تستخدمه للتعريف عن أدوات تقدم مزايا الذكاء اصطناعي في المجالات المذكورة 

- شات مثل CHATGPT
- ذكاء اصطناعي للسيارات الذكية 
- تحليل البيانات 
- التسويق الرقمي
- التجارة الإلكترونية
- التعليم 
- الموضة 
- الصحة الجسدية
- صيانة السيارات
- التأمين
- الخدمات الهندسية 

يتبع",[],13/05/2023,https://x.com/NawafV7M/status/1657434784899952643,2,0,ar,True
"تتقدم إدارة ثانوية خالد بن الوليد بالتهنئة للاستاذ / يوسف المطيري أحد منسوبي المدرسة وذلك بمناسبة اجتيازه البرنامج التدريبي #مبرمجي_ذكاء_المستقبل
الذي أقامته  الهيئة السعودية للبيانات والذكاء الاصطناعي #سدايا بالتعاون مع #وزارة_التعليم وشركة #سينس_تايم 
نتمنى له دوام التوفيق .","['#مبرمجي_', 'ذكاء', '_المستقبل', '#سدايا', '#وزارة_', 'التعليم', '#سينس_تايم']",10/05/2023,https://x.com/MOE_MDI_05_1066/status/1656200015461621760,0,0,ar,True
"انه في الوقت الحالي، هم ليسوا أكثر ذكاء منا، لكنني أعتقد أنهم قد يفوقوننا ذكاء قريبًا"".
مضيفاً أنه يحمل بداخله ندماً شديداً على المشاركة في أبحاث تطوير ال AI
بغض النظر عن التقدم الشديد في مجالات تتراوح من أبحاث الأدوية إلى التعليم. لكن على جانب آخر، يرى العديد من المطلعين..",[],09/05/2023,https://x.com/ansaralah1111/status/1656013313577295899,14,1,ar,True
"ضمن فعاليات ملتقى ذكاء قدم أ.وليد بن علي الناصري ورشة حول تقنيات وتطبيقات الذكاء الاصطناعي وتوظيفها في التعليم تم خلال الورشة استعراض أهم هذه الأدوات وكيفية استخدامها والاستفادة منها وآفاق تقنيات الذكاء الاصطناعي..

#الذكاء_الاصطناعي 
#مدارسنا_مستقبل_واعد 
#الذكاء_الإصطناعي","['#الذكاء_الاصطناعي', '#مدارسنا_مستقبل_واعد', '#الذكاء_الإصطناعي']",09/05/2023,https://x.com/lrczaidschool/status/1655819000733921281,13,3,ar,True
المشاريع التي تعمل بالذكاء الاصطناعي تحسن عملية التعليم بشكل كبير.,[],08/05/2023,https://x.com/instractor_m/status/1655605206644670465,0,0,ar,True
"ذكاء اصطناعي للمعلمين

http://eduaide.ai

الأداة مخصصة للمعلمين ووجدتها جزء من مستقبل التعليم…

- تنشئ المحتوى والأسئلة وتضمنها في مساحة واحدة يمكن تخصيصها.
- تنشيء المحتوى وفق المراحل والمواد والمستويات والاساليب.
- يمكن التعديل في المحتوى

(المشكل تعمل بالانجليزي فقط)",[],08/05/2023,https://x.com/KhaledHammadi32/status/1655540024077697025,2,0,ar,True
"ذكاء اصطناعي للمعلمين

http://eduaide.ai

الأداة مخصصة للمعلمين ووجدتها جزء من مستقبل التعليم…

- تنشئ المحتوى والأسئلة وتضمنها في مساحة واحدة يمكن تخصيصها.
- تنشيء المحتوى وفق المراحل والمواد والمستويات والاساليب.
- يمكن التعديل في المحتوى

(العيب تعمل بالانجليزي فقط)",[],08/05/2023,https://x.com/smalkalbani/status/1655539339680464896,218,60,ar,True
"بجد انا مهتم جدا بالAI في مجال التعليم
عايز اشوف ذكاء صناعي بس بدل ما يكون متوصل بالانترنت كله يكون متوصل بحاجات زي مكتبة علمية رقمية ضخمة وبمناهج معينة ويبدأ يعمل لنفسه خطة تدريس كل منهج ويبدأ يدرس للناس كل واحد على حسب هو محتاج ايه",[],04/05/2023,https://x.com/Aueriga/status/1653943900321591299,0,0,ar,True
"وكانت المشاركة بعنوان ""التطبيقات العملية لتقنيات الذكاء الاصطناعي في العملية التعليمية""، تم طرح أربعة أنواع مختلفة لتطبيقات الذكاء الاصطناعي في التعليم حسب آخر الأبحاث العلمية، وتم استعراض آثارها التقنية والتربوية على المعلمين والطلاب. #مسقط #عمان #ذكاء_اصطناعي #روبوتكس #تدريب","['#مسقط', '#عمان', '#ذكاء', '_اصطناعي', '#روبوتكس', '#تدريب']",04/05/2023,https://x.com/aitechom/status/1653936204000251904,1,0,ar,True
تتقدم ادارة مجمع العطيف التعليمي بالتهنئة للاستاذ/فهد الزهراني أحد منسوبي المجمع وذلك بمناسبة اجتيازه بتفوق لبرنامج  #مبرمجي_ذكاء_المستقبل والذي أقامته الهيئة السعودية للبيانات والذكاء الاصطناعي #سدايا بالتعاون مع #وزارة_التعليم وشركة #سينس_تايم الصينية نتمنى له مزيدا من التوفيق,"['#مبرمجي_', 'ذكاء', '_المستقبل', '#سدايا', '#وزارة_', 'التعليم', '#سينس_تايم']",03/05/2023,https://x.com/MOE_TIF_09_0001/status/1653782194056200194,0,3,ar,True
سقوط شركة Chegg هو مثال واضح وجرس إنذار مبكر لما سيحدث، الضربة القاضية قادمة وبنهاية 2030 من النادر سنجد شخص يريد أن يلتحق بالجامعة لانه العزوف عن الجامعات بدأ الان لوجود طرق ذكاء اصطناعي تعوض عن التعليم الجامعي وخير مثال ان شركات كبيرة أصبحت لا تشترط الشهادة الجامعية للتوظيف.,[],03/05/2023,https://x.com/DrThaniAlmehair/status/1653674322056151040,0,0,ar,True
"منذ وقت طويل من عملي في التعليم ارى ان التعلم ذاتي، والتعليم  شخصي (شخصنة التعليمي)،
لم تكن هناك طريقة او اسلوب او استراتيجية تحقق ذلك مع كل جهود الباحثين والمنظرين الضخمة
اليوم مع تقدم ذكاء الاصطناعي صار الامر ميسراً وسهلاً، واصبح كل انسان قادر ان يتعلم ما يريد وفقاً لخطوه ذاتي.",[],03/05/2023,https://x.com/DrHamudAlabdli/status/1653601275101970433,2,0,ar,True
لوين بيوصل الذكاء الصناعي في التعليم هذا ال AI راح ينقل الطلاب الى طلاب اكثر ذكاء واكثر تحليل واكثر فهمًا، والله شيء خورافي اعتقد هذا الفيديو مضمونه ان الAI راح يغير شكل التعليم كليًا وينقل الاجيال الى ذكاء اكبر https://youtu.be/hJP5GqnTrNo,[],02/05/2023,https://x.com/Evilotb/status/1653447722874044424,1,0,ar,True
"كيف تصنع تعليم فنى ناجح الاجابه لابدربطت التعليم الفنى بالمصانع وكليات الهندسيه والزراعيه بأحدث الماكينات تسايرماينتهى العلم من تقدم ورفع المجاميع لاستيعاب المناهج وإدخال ذكاء الاصطناعى والحاسب وثقل اللغات لسد احتياجات البلادوتصدير عماله ولابد
 إقامة مركزللتدريب الشباب على الحرف",[],02/05/2023,https://x.com/Meke44045996/status/1653388969009348610,0,0,ar,True
